TEST,ANSWER,TIME
local_tests/generated\381.txt,-1,0.1239933967590332
local_tests/generated\382.txt,9,0.12099575996398926
local_tests/generated\383.txt,8,0.12199616432189941
local_tests/generated\384.txt,12,0.13916540145874023
local_tests/generated\385.txt,7,0.130354642868042
local_tests/generated\386.txt,10,0.11900210380554199
local_tests/generated\387.txt,8,0.12773489952087402
local_tests/generated\388.txt,2,0.11499452590942383
local_tests/generated\389.txt,9,0.12066316604614258
local_tests/generated\390.txt,6,0.131988525390625
local_tests/generated\391.txt,18,0.12177538871765137
local_tests/generated\392.txt,2,0.10715055465698242
local_tests/generated\393.txt,16,0.11612629890441895
local_tests/generated\394.txt,15,0.11299276351928711
local_tests/generated\395.txt,-1,0.13346600532531738
local_tests/generated\396.txt,7,0.1069793701171875
local_tests/generated\397.txt,10,0.16580843925476074
local_tests/generated\398.txt,2,0.13473939895629883
local_tests/generated\399.txt,7,0.1459953784942627
local_tests/generated\400.txt,8,0.11803269386291504
local_tests/generated\401.txt,12,0.12099909782409668
local_tests/generated\402.txt,5,0.1282351016998291
local_tests/generated\403.txt,4,0.13631176948547363
local_tests/generated\404.txt,15,0.13228559494018555
local_tests/generated\405.txt,9,0.13885879516601562
local_tests/generated\406.txt,12,0.14408040046691895
local_tests/generated\407.txt,14,0.15111708641052246
local_tests/generated\408.txt,2,0.11398601531982422
local_tests/generated\409.txt,16,0.11167764663696289
local_tests/generated\410.txt,3,0.26926541328430176
local_tests/generated\411.txt,1,0.12799358367919922
local_tests/generated\412.txt,14,0.11846303939819336
local_tests/generated\413.txt,8,0.12299513816833496
local_tests/generated\414.txt,10,0.10399842262268066
local_tests/generated\415.txt,9,0.11098742485046387
local_tests/generated\416.txt,3,0.11699557304382324
local_tests/generated\417.txt,3,0.10399770736694336
local_tests/generated\418.txt,11,0.12299704551696777
local_tests/generated\419.txt,11,0.12758636474609375
local_tests/generated\420.txt,-1,0.10700321197509766
local_tests/generated\421.txt,8,0.17799782752990723
local_tests/generated\422.txt,4,0.12199854850769043
local_tests/generated\423.txt,12,0.12203454971313477
local_tests/generated\424.txt,7,0.1369915008544922
local_tests/generated\425.txt,4,0.13573765754699707
local_tests/generated\426.txt,8,0.11798691749572754
local_tests/generated\427.txt,11,0.12914657592773438
local_tests/generated\428.txt,13,0.11365509033203125
local_tests/generated\429.txt,10,0.11600136756896973
local_tests/generated\430.txt,17,0.1358318328857422
local_tests/generated\431.txt,13,0.1089935302734375
local_tests/generated\432.txt,12,0.14394283294677734
local_tests/generated\433.txt,3,0.1309969425201416
local_tests/generated\434.txt,4,0.11560702323913574
local_tests/generated\435.txt,17,0.12399935722351074
local_tests/generated\436.txt,13,0.125807523727417
local_tests/generated\437.txt,4,0.1190030574798584
local_tests/generated\438.txt,-1,0.12437319755554199
local_tests/generated\439.txt,15,0.1388535499572754
local_tests/generated\440.txt,10,0.12799787521362305
local_tests/generated\441.txt,4,0.11463069915771484
local_tests/generated\442.txt,3,0.1179952621459961
local_tests/generated\443.txt,14,0.12360715866088867
local_tests/generated\444.txt,7,0.13300561904907227
local_tests/generated\445.txt,10,0.12097764015197754
local_tests/generated\446.txt,11,0.12199640274047852
local_tests/generated\447.txt,15,0.12155652046203613
local_tests/generated\448.txt,8,0.18474435806274414
local_tests/generated\449.txt,9,0.12199878692626953
local_tests/generated\450.txt,12,0.12772393226623535
local_tests/generated\451.txt,-1,0.11598539352416992
local_tests/generated\452.txt,17,0.12361812591552734
local_tests/generated\453.txt,5,0.12298965454101562
local_tests/generated\454.txt,11,0.12457823753356934
local_tests/generated\455.txt,10,0.12192368507385254
local_tests/generated\456.txt,12,0.1463489532470703
local_tests/generated\457.txt,11,0.13479852676391602
local_tests/generated\458.txt,5,0.10146641731262207
local_tests/generated\459.txt,5,0.10827326774597168
local_tests/generated\460.txt,10,0.11974573135375977
local_tests/generated\461.txt,2,0.12682461738586426
local_tests/generated\462.txt,-1,0.12511658668518066
local_tests/generated\463.txt,13,0.1282792091369629
local_tests/generated\464.txt,5,0.1206655502319336
local_tests/generated\465.txt,10,0.13867878913879395
local_tests/generated\466.txt,1,0.11800003051757812
local_tests/generated\467.txt,6,0.12099337577819824
local_tests/generated\468.txt,8,0.12295746803283691
local_tests/generated\469.txt,15,0.1029973030090332
local_tests/generated\470.txt,15,0.12521934509277344
local_tests/generated\471.txt,16,0.11299633979797363
local_tests/generated\472.txt,-1,0.1136472225189209
local_tests/generated\473.txt,14,0.10898971557617188
local_tests/generated\474.txt,14,0.15278077125549316
local_tests/generated\475.txt,9,0.11799311637878418
local_tests/generated\476.txt,6,0.12099742889404297
local_tests/generated\477.txt,8,0.14699912071228027
local_tests/generated\478.txt,8,0.13241291046142578
local_tests/generated\479.txt,2,0.1217188835144043
local_tests/generated\480.txt,12,0.1327817440032959
local_tests/generated\481.txt,2,0.12373733520507812
local_tests/generated\482.txt,5,0.12526822090148926
local_tests/generated\483.txt,-1,0.1442701816558838
local_tests/generated\484.txt,-1,0.2469346523284912
local_tests/generated\485.txt,17,0.13299894332885742
local_tests/generated\486.txt,2,0.11494064331054688
local_tests/generated\487.txt,5,0.12299895286560059
local_tests/generated\488.txt,12,0.1117551326751709
local_tests/generated\489.txt,6,0.1340014934539795
local_tests/generated\490.txt,11,0.1309952735900879
local_tests/generated\491.txt,10,0.11945867538452148
local_tests/generated\492.txt,14,0.14418506622314453
local_tests/generated\493.txt,-1,0.12241768836975098
local_tests/generated\494.txt,12,0.13499760627746582
local_tests/generated\495.txt,-1,0.13359785079956055
local_tests/generated\496.txt,2,0.11199045181274414
local_tests/generated\497.txt,2,0.12114071846008301
local_tests/generated\498.txt,-1,0.10299873352050781
local_tests/generated\499.txt,2,0.13561248779296875
local_tests/generated\500.txt,1,0.11087203025817871
local_tests/generated\501.txt,5,0.12478327751159668
local_tests/generated\502.txt,6,0.13329029083251953
local_tests/generated\503.txt,9,0.12222480773925781
local_tests/generated\504.txt,2,0.11319327354431152
local_tests/generated\505.txt,6,0.15000104904174805
local_tests/generated\506.txt,3,0.11759638786315918
local_tests/generated\507.txt,8,0.13049912452697754
local_tests/generated\508.txt,-1,0.11159610748291016
local_tests/generated\509.txt,-1,0.12499451637268066
local_tests/generated\510.txt,6,0.13219785690307617
local_tests/generated\511.txt,11,0.11746025085449219
local_tests/generated\512.txt,10,0.11799383163452148
local_tests/generated\513.txt,4,0.1397547721862793
local_tests/generated\514.txt,10,0.14099931716918945
local_tests/generated\515.txt,2,0.12685847282409668
local_tests/generated\516.txt,-1,0.1309964656829834
local_tests/generated\517.txt,2,0.11786961555480957
local_tests/generated\518.txt,5,0.1389906406402588
local_tests/generated\519.txt,6,0.11199712753295898
local_tests/generated\520.txt,9,0.1747443675994873
local_tests/generated\521.txt,-1,0.13798260688781738
local_tests/generated\522.txt,12,0.13099193572998047
local_tests/generated\523.txt,11,0.13299250602722168
local_tests/generated\524.txt,12,0.15214824676513672
local_tests/generated\525.txt,8,0.1359882354736328
local_tests/generated\526.txt,6,0.11929917335510254
local_tests/generated\527.txt,3,0.14502978324890137
local_tests/generated\528.txt,15,0.11798763275146484
local_tests/generated\529.txt,11,0.1287546157836914
local_tests/generated\530.txt,5,0.11299347877502441
local_tests/generated\531.txt,3,0.12182450294494629
local_tests/generated\532.txt,16,0.13273000717163086
local_tests/generated\533.txt,6,0.11730408668518066
local_tests/generated\534.txt,-1,0.1127467155456543
local_tests/generated\535.txt,8,0.13187074661254883
local_tests/generated\536.txt,9,0.1222536563873291
local_tests/generated\537.txt,4,0.12821245193481445
local_tests/generated\538.txt,8,0.1615161895751953
local_tests/generated\539.txt,8,0.14269590377807617
local_tests/generated\540.txt,10,0.13132643699645996
local_tests/generated\541.txt,11,0.1415560245513916
local_tests/generated\542.txt,8,0.14003562927246094
local_tests/generated\543.txt,12,0.15378975868225098
local_tests/generated\544.txt,8,0.14599967002868652
local_tests/generated\545.txt,-1,0.12863469123840332
local_tests/generated\546.txt,3,0.09689569473266602
local_tests/generated\547.txt,9,0.1250615119934082
local_tests/generated\548.txt,-1,0.1567823886871338
local_tests/generated\549.txt,-1,0.13495469093322754
local_tests/generated\550.txt,7,0.11185765266418457
local_tests/generated\551.txt,2,0.11599278450012207
local_tests/generated\552.txt,6,0.10605931282043457
local_tests/generated\553.txt,6,0.11899733543395996
local_tests/generated\554.txt,6,0.10658955574035645
local_tests/generated\555.txt,4,0.1150047779083252
local_tests/generated\556.txt,3,0.1656632423400879
local_tests/generated\557.txt,3,0.13875555992126465
local_tests/generated\558.txt,7,0.14591526985168457
local_tests/generated\559.txt,10,0.16240906715393066
local_tests/generated\560.txt,15,0.14844179153442383
local_tests/generated\561.txt,7,0.11099815368652344
local_tests/generated\562.txt,4,0.12760591506958008
local_tests/generated\563.txt,10,0.1259925365447998
local_tests/generated\564.txt,5,0.13825774192810059
local_tests/generated\565.txt,12,0.11499333381652832
local_tests/generated\566.txt,3,0.13592290878295898
local_tests/generated\567.txt,7,0.13199496269226074
local_tests/generated\568.txt,8,0.1257765293121338
local_tests/generated\569.txt,11,0.12760400772094727
local_tests/generated\570.txt,-1,0.11798977851867676
local_tests/generated\571.txt,6,0.13399338722229004
local_tests/generated\572.txt,1,0.13199496269226074
local_tests/generated\573.txt,14,0.13193678855895996
local_tests/generated\574.txt,9,0.11499285697937012
local_tests/generated\575.txt,7,0.11365461349487305
local_tests/generated\576.txt,7,0.12292122840881348
